Date,Executive Board,Executive Committee,None Executive,Significant Shareholders
2016-10-08,45.331465919701216,16.199813258636787,24.2296918767507,14.239028944911297
2016-10-10,44.18604651162791,15.14000949216896,26.388229710488847,14.285714285714285
2016-10-11,43.30708661417322,14.96062992125984,26.427165354330707,15.305118110236219
2016-10-12,45.854922279792746,13.523316062176166,26.1139896373057,14.50777202072539
2016-10-13,48.167539267015705,12.946216087577344,24.702522608281768,14.183722037125179
2016-10-14,48.41511072514111,12.679114198871039,23.881893182805037,15.023881893182804
2016-10-15,47.92176039119805,12.078239608801955,24.25427872860636,15.745721271393641
2016-10-17,47.36567553468961,12.467396974439225,23.787167449139275,16.37976004173187
2016-10-18,45.46402502606882,11.730969760166838,23.72262773722628,19.08237747653806
2016-10-19,45.47368421052631,10.789473684210526,22.05263157894737,21.684210526315788
2016-10-20,47.27592267135325,9.84182776801406,19.742237844171058,23.140011716461625
2016-10-21,47.07792207792208,9.686147186147187,20.616883116883113,22.61904761904762
2016-10-22,48.1756338899196,9.771181199752627,18.614718614718615,23.43846629560915
2016-10-24,49.21433060967944,10.056568196103079,17.724701445631677,23.004399748585794
2016-10-25,47.59556103575832,12.330456226880395,18.002466091245374,22.071516646115903
2016-10-26,45.44319600499376,13.670411985018728,18.664169787765292,22.22222222222222
2016-10-27,44.516129032258064,14.38709677419355,20.322580645161292,20.7741935483871
2016-10-28,44.638694638694645,14.8018648018648,21.27039627039627,19.289044289044288
2016-10-31,43.59977641140302,14.924538848518726,21.911682504192285,19.56400223588597
2016-11-01,44.44444444444445,15.40270429159318,21.987066431510875,18.1657848324515
2016-11-02,46.43734643734644,17.014742014742016,23.034398034398034,13.513513513513514
2016-11-03,46.05568445475638,17.22737819025522,22.505800464037122,14.211136890951275
2016-11-04,47.09203839638622,18.012422360248447,21.513269339356295,13.382269904009036
2016-11-05,47.06546275395034,18.00225733634312,21.55756207674944,13.374717832957113
2016-11-07,47.96968056307526,16.946399566865185,21.873308067135895,13.21061180292366
2016-11-08,46.44601193705913,17.308735756918068,22.843190450352687,13.4020618556701
2016-11-09,45.93582887700535,17.754010695187166,22.994652406417114,13.315508021390373
2016-11-10,47.50499001996008,16.61676646706587,22.654690618762473,13.223552894211576
2016-11-11,46.90092728160079,17.08150317227916,23.13323572474378,12.88433382137628
2016-11-12,47.38262277388019,18.02482460874258,22.39611440906638,12.196438208310848
2016-11-14,46.63585002568054,17.925012840267076,23.831535695942474,11.607601438109914
2016-11-15,46.100691016781845,18.50937808489635,23.59328726554788,11.79664363277394
2016-11-16,46.912980068060286,18.327661643169666,23.86971317452601,10.889645114244043
2016-11-17,45.15388148828662,19.706017455213594,24.023886081763894,11.116214974735874
2016-11-18,45.892116182572614,19.95850622406639,23.319502074688796,10.829875518672198
2016-11-19,45.45034642032333,20.73903002309469,23.418013856812937,10.392609699769052
2016-11-21,46.21478873239437,20.422535211267608,22.359154929577464,11.003521126760564
2016-11-22,45.22375215146299,20.35283993115318,23.278829604130806,11.14457831325301
2016-11-23,42.980561555075596,21.85745140388769,22.591792656587476,12.570194384449243
2016-11-24,43.913778529163146,20.9636517328825,21.72442941673711,13.398140321217245
2016-11-25,44.768572539867755,19.875534811357447,21.820303383897315,13.53558926487748
2016-11-28,45.61606797991502,19.73735032831209,21.205098493626885,13.441483198146004
2016-11-29,44.372623574144484,20.0,22.319391634980988,13.307984790874524
2016-11-30,43.145468392993145,20.068545316070068,22.239146991622242,14.546839299314545
2016-12-01,44.19504643962848,19.388544891640866,21.323529411764707,15.09287925696594
2016-12-02,42.82945736434109,18.75968992248062,22.48062015503876,15.930232558139537
2016-12-03,42.625482625482626,18.957528957528957,22.393822393822397,16.023166023166024
