Date,Director,Officer,Significant owner
2019 - Aug,33.26623049823855,39.506794162053346,27.226975339708105
2019 - Aug,34.69387755102041,39.285714285714285,26.02040816326531
2019 - Aug,32.63888888888889,39.58333333333333,27.77777777777778
2019 - Aug,37.268128161888704,35.356942102304664,27.374929735806635
2019 - Aug,36.741767764298096,39.74581166955517,23.512420566146737
2019 - Aug,34.48028673835125,39.713261648745515,25.806451612903224
2019 - Aug,33.77100840336135,40.54621848739496,25.682773109243694
2019 - Aug,32.741881486441244,35.6879812520924,31.570137261466353
2019 - Aug,32.2463768115942,30.61594202898551,37.13768115942029
2019 - Sep,32.23529411764706,33.64705882352941,34.11764705882353
2019 - Sep,27.547169811320753,34.33962264150943,38.113207547169814
2019 - Sep,28.270367514777696,31.482909277820614,40.24672320740169
2019 - Sep,31.13534952900347,31.5319781854239,37.332672285572635
2019 - Sep,36.732929991356954,32.238547968885044,31.028522039757995
2019 - Sep,35.81762384918895,29.89916703200351,34.28320911880754
2019 - Sep,38.88888888888889,24.444444444444443,36.666666666666664
2019 - Sep,30.76923076923077,34.18803418803419,35.04273504273504
2019 - Sep,34.0316573556797,29.7951582867784,36.1731843575419
2019 - Sep,36.3016446048937,31.48816686722824,32.21018852787806
2019 - Sep,39.64929371651242,33.12226010716025,27.228446176327324
2019 - Sep,41.03201740752254,35.31240285980727,23.65557973267019
2019 - Sep,39.44714232349645,35.97310422114307,24.57975345536048
2019 - Sep,37.362637362637365,39.010989010989015,23.626373626373624
2019 - Sep,38.267716535433074,39.05511811023622,22.677165354330707
2019 - Sep,38.06196840826245,37.30255164034022,24.635479951397325
2019 - Sep,36.64783427495292,35.367231638418076,27.984934086629004
2019 - Sep,38.63002787733971,31.023496614894462,30.34647550776583
2019 - Sep,38.981288981288984,33.108108108108105,27.91060291060291
2019 - Sep,34.04892661008488,40.63904143784324,25.31203195207189
2019 - Sep,36.440677966101696,45.76271186440678,17.796610169491526
2019 - Sep,32.67326732673268,40.5940594059406,26.732673267326735
2019 - Sep,34.1644204851752,43.261455525606465,22.57412398921833
2019 - Sep,33.92461197339246,39.689578713968956,26.38580931263858
2019 - Sep,41.36752136752136,35.95441595441595,22.678062678062677
2019 - Sep,40.8930669800235,33.490011750881315,25.616921269095183
2019 - Sep,41.057160417947145,37.49231714812538,21.450522433927475
2019 - Sep,35.02824858757062,50.847457627118644,14.124293785310735
2019 - Sep,38.41059602649007,39.0728476821192,22.516556291390728
2019 - Sep,38.08253968253968,37.079365079365076,24.838095238095235
2019 - Oct,36.12778730703259,39.52615780445969,24.346054888507716
2019 - Oct,39.0625,37.291666666666664,23.645833333333332
2019 - Oct,38.4251036116045,34.162226169330964,27.412670219064534
2019 - Oct,37.698412698412696,36.74603174603175,25.555555555555554
2019 - Oct,37.569060773480665,34.25414364640884,28.176795580110497
2019 - Oct,38.93129770992366,35.11450381679389,25.954198473282442
2019 - Oct,32.96988577362409,31.827622014537905,35.202492211838006
2019 - Oct,33.51605324980423,29.130775254502737,37.35317149569303
2019 - Oct,36.928487690504106,33.88042203985932,29.191090269636575
2019 - Oct,38.33470733718055,40.560593569662,21.10469909315746
2019 - Oct,37.95665634674922,42.22910216718267,19.814241486068113
2019 - Oct,44.285714285714285,47.14285714285714,8.571428571428571
2019 - Oct,44.827586206896555,44.827586206896555,10.344827586206897
2019 - Oct,38.13186813186813,40.10989010989011,21.75824175824176
2019 - Oct,39.951500454683234,32.070324340709305,27.97817520460746
2019 - Oct,36.470588235294116,29.78328173374613,33.746130030959755
2019 - Oct,37.86331500392773,36.763550667714064,25.37313432835821
2019 - Oct,38.361266294227185,40.31657355679702,21.32216014897579
2019 - Oct,36.507936507936506,50.79365079365079,12.698412698412698
2019 - Oct,33.088235294117645,55.14705882352941,11.76470588235294
2019 - Oct,36.53679653679654,41.38528138528139,22.07792207792208
2019 - Oct,34.260515603799185,41.45183175033921,24.287652645861602
2019 - Oct,33.18639798488665,37.02770780856423,29.78589420654912
2019 - Oct,38.75354107648725,34.61756373937677,26.628895184135974
2019 - Oct,39.378711740520785,30.105070808588398,30.51621745089082
2019 - Oct,37.94326241134752,34.751773049645394,27.30496453900709
2019 - Oct,37.17948717948718,28.205128205128204,34.61538461538461
2019 - Oct,35.53934340802501,36.060448150078166,28.400208441896822
2019 - Oct,36.765528819250136,39.22775601566872,24.00671516508114
2019 - Oct,41.78338001867414,39.21568627450981,19.00093370681606
2019 - Oct,38.53570352515818,40.433865622175354,21.030430852666466
2019 - Nov,37.13777777777778,39.2,23.662222222222223
2019 - Nov,37.5,44.31818181818182,18.181818181818183
2019 - Nov,37.66233766233766,48.05194805194805,14.285714285714285
2019 - Nov,39.211285668483484,38.57005450464893,22.218659826867583
2019 - Nov,37.389458790237,35.37318712415989,27.237354085603112
2019 - Nov,38.658428949691086,34.81906443071492,26.522506619594
2019 - Nov,43.71584699453552,30.247508839601416,26.036644165863066
2019 - Nov,48.42921256629947,29.702162382700937,21.868625050999594
2019 - Nov,52.25806451612903,28.387096774193548,19.35483870967742
2019 - Nov,54.0268456375839,20.469798657718123,25.503355704697988
2019 - Nov,53.50457117979974,24.161950370047887,22.333478450152374
2019 - Nov,57.36175882744837,23.117921385742836,19.52031978680879
2019 - Nov,54.67997247075017,22.50516173434274,22.81486579490709
2019 - Nov,57.096354166666664,20.99609375,21.907552083333336
2019 - Nov,54.56026058631922,23.12703583061889,22.31270358306189
2019 - Nov,49.03581267217631,31.40495867768595,19.55922865013774
2019 - Nov,69.56521739130434,15.942028985507244,14.492753623188406
2019 - Nov,54.96789972485479,25.680220116172425,19.351880158972794
2019 - Nov,45.44387954634337,28.94016425498631,25.615956198670315
2019 - Nov,37.73239865894544,29.289850655288024,32.97775068576653
2019 - Nov,35.42159180457053,28.565799842395588,36.01260835303389
2019 - Nov,35.602310231023104,29.33168316831683,35.06600660066007
2019 - Nov,34.146341463414636,26.82926829268293,39.02439024390244
2019 - Nov,30.0,30.0,40.0
2019 - Nov,34.64770523594053,27.92501616031028,37.427278603749194
2019 - Nov,34.258492129246065,27.174813587406792,38.56669428334714
2019 - Nov,28.136419001218027,30.45066991473813,41.41291108404385
2019 - Nov,26.20689655172414,25.517241379310345,48.275862068965516
2019 - Nov,34.79020979020979,30.98776223776224,34.22202797202797
2019 - Nov,32.965299684542586,29.81072555205047,37.22397476340694
2019 - Dec,35.730680948737565,29.839326702371842,34.429992348890586
2019 - Dec,33.35860500379076,28.78443265099823,37.85696234521102
2019 - Dec,36.94980694980695,33.47490347490347,29.575289575289577
2019 - Dec,33.793103448275865,33.004926108374384,33.20197044334975
2019 - Dec,31.15942028985507,39.85507246376812,28.985507246376812
2019 - Dec,44.44444444444444,44.44444444444444,11.11111111111111
