Date,Billionaires,MSCI ACWI
13-Dec-2006,1.756763,1.50575
14-Dec-2006,1.763139,1.515736
15-Dec-2006,1.768999,1.516441
18-Dec-2006,1.770306,1.513377
19-Dec-2006,1.761587,1.511481
20-Dec-2006,1.766069,1.516619
21-Dec-2006,1.764188,1.512756
22-Dec-2006,1.755742,1.506827
26-Dec-2006,1.758474,1.508684
27-Dec-2006,1.775254,1.521341
28-Dec-2006,1.780272,1.522359
29-Dec-2006,1.775609,1.519836
03-Jan-2007,1.795431,1.525879
04-Jan-2007,1.788479,1.519934
05-Jan-2007,1.782185,1.504507
08-Jan-2007,1.787458,1.505468
09-Jan-2007,1.784914,1.505182
10-Jan-2007,1.780955,1.496884
11-Jan-2007,1.806079,1.507371
12-Jan-2007,1.809894,1.520213
16-Jan-2007,1.829205,1.524185
17-Jan-2007,1.830835,1.524493
18-Jan-2007,1.822677,1.522288
19-Jan-2007,1.82629,1.527687
22-Jan-2007,1.832687,1.525427
23-Jan-2007,1.838737,1.531772
24-Jan-2007,1.853911,1.542064
25-Jan-2007,1.849227,1.531734
26-Jan-2007,1.844946,1.5227
29-Jan-2007,1.845034,1.523344
30-Jan-2007,1.851697,1.531343
31-Jan-2007,1.860585,1.534957
01-Feb-2007,1.881039,1.549688
02-Feb-2007,1.892561,1.552188
05-Feb-2007,1.88346,1.54945
06-Feb-2007,1.887969,1.555179
07-Feb-2007,1.893681,1.56005
08-Feb-2007,1.888634,1.554424
09-Feb-2007,1.879897,1.551497
12-Feb-2007,1.861561,1.542768
13-Feb-2007,1.868193,1.553704
14-Feb-2007,1.887071,1.571337
15-Feb-2007,1.900332,1.577121
16-Feb-2007,1.901638,1.575319
20-Feb-2007,1.911017,1.578696
21-Feb-2007,1.912388,1.573394
22-Feb-2007,1.92926,1.57586
23-Feb-2007,1.928406,1.578262
26-Feb-2007,1.930108,1.581042
27-Feb-2007,1.859751,1.541079
28-Feb-2007,1.842194,1.526875
01-Mar-2007,1.835798,1.516603
02-Mar-2007,1.822225,1.505251
05-Mar-2007,1.78161,1.479494
06-Mar-2007,1.817212,1.501435
07-Mar-2007,1.813111,1.50488
08-Mar-2007,1.840745,1.51978
09-Mar-2007,1.848063,1.522432
12-Mar-2007,1.858755,1.528242
13-Mar-2007,1.836532,1.507809
14-Mar-2007,1.817869,1.493258
15-Mar-2007,1.831246,1.509052
16-Mar-2007,1.835155,1.50747
19-Mar-2007,1.854094,1.524802
20-Mar-2007,1.858675,1.535319
21-Mar-2007,1.879902,1.551472
22-Mar-2007,1.895175,1.565155
23-Mar-2007,1.895963,1.567318
26-Mar-2007,1.892889,1.565934
27-Mar-2007,1.892526,1.559992
28-Mar-2007,1.878047,1.551491
29-Mar-2007,1.890249,1.558372
30-Mar-2007,1.890998,1.557498
02-Apr-2007,1.886977,1.561171
03-Apr-2007,1.915214,1.57597
04-Apr-2007,1.926206,1.582952
05-Apr-2007,1.931327,1.587658
09-Apr-2007,1.938038,1.586986
10-Apr-2007,1.956779,1.596154
11-Apr-2007,1.949174,1.591527
12-Apr-2007,1.943129,1.596054
13-Apr-2007,1.94667,1.60132
16-Apr-2007,1.965931,1.620012
17-Apr-2007,1.957851,1.622385
18-Apr-2007,1.954328,1.623669
19-Apr-2007,1.939417,1.616315
20-Apr-2007,1.963338,1.631308
23-Apr-2007,1.959621,1.628515
24-Apr-2007,1.947606,1.62553
25-Apr-2007,1.959538,1.63685
26-Apr-2007,1.968008,1.635348
27-Apr-2007,1.955587,1.632968
30-Apr-2007,1.940962,1.626635
01-May-2007,1.937547,1.624691
02-May-2007,1.948578,1.635085
03-May-2007,1.957551,1.640826
04-May-2007,1.972086,1.649662
07-May-2007,1.973163,1.6579
08-May-2007,1.955801,1.648359
09-May-2007,1.962522,1.655642
10-May-2007,1.94528,1.638294
11-May-2007,1.95157,1.646838
14-May-2007,1.953226,1.647409
15-May-2007,1.946702,1.648012
16-May-2007,1.961966,1.653597
17-May-2007,1.964612,1.651082
18-May-2007,1.971874,1.660295
21-May-2007,1.975431,1.662901
22-May-2007,1.989638,1.665007
23-May-2007,1.986074,1.670144
24-May-2007,1.964142,1.653815
25-May-2007,1.965886,1.656549
29-May-2007,1.965816,1.6629
30-May-2007,1.969257,1.664922
31-May-2007,1.995325,1.674998
01-Jun-2007,2.017895,1.685469
04-Jun-2007,2.019819,1.690524
05-Jun-2007,2.018972,1.685544
06-Jun-2007,1.999726,1.668468
07-Jun-2007,1.972447,1.646366
08-Jun-2007,1.975559,1.645718
11-Jun-2007,1.989597,1.651932
12-Jun-2007,1.97711,1.639388
13-Jun-2007,1.993469,1.650518
14-Jun-2007,2.01907,1.666512
15-Jun-2007,2.040363,1.68365
18-Jun-2007,2.040501,1.685791
19-Jun-2007,2.037994,1.686229
20-Jun-2007,2.029662,1.678497
21-Jun-2007,2.031329,1.678222
22-Jun-2007,2.019861,1.66628
25-Jun-2007,2.020139,1.660987
26-Jun-2007,2.02652,1.654774
27-Jun-2007,2.023295,1.654484
28-Jun-2007,2.030528,1.663899
29-Jun-2007,2.030996,1.670075
02-Jul-2007,2.041326,1.685852
03-Jul-2007,2.059042,1.695435
05-Jul-2007,2.084427,1.696613
06-Jul-2007,2.106525,1.704817
09-Jul-2007,2.117047,1.710929
10-Jul-2007,2.087718,1.698364
11-Jul-2007,2.09159,1.700216
12-Jul-2007,2.126317,1.722605
13-Jul-2007,2.132076,1.733063
16-Jul-2007,2.122675,1.731533
17-Jul-2007,2.122532,1.729449
18-Jul-2007,2.104893,1.720881
19-Jul-2007,2.130239,1.733043
20-Jul-2007,2.111073,1.722059
23-Jul-2007,2.119213,1.727289
24-Jul-2007,2.104241,1.704489
25-Jul-2007,2.100651,1.695732
26-Jul-2007,2.05348,1.658242
27-Jul-2007,2.025367,1.630765
30-Jul-2007,2.036249,1.640338
31-Jul-2007,2.053825,1.644571
01-Aug-2007,2.032604,1.630416
02-Aug-2007,2.043481,1.639572
03-Aug-2007,2.032103,1.618047
06-Aug-2007,2.025785,1.626562
07-Aug-2007,2.036252,1.636181
08-Aug-2007,2.069273,1.665502
09-Aug-2007,2.033026,1.630832
10-Aug-2007,1.999408,1.603457
13-Aug-2007,2.014851,1.61273
14-Aug-2007,1.998844,1.589631
15-Aug-2007,1.968235,1.56481
16-Aug-2007,1.915415,1.536486
17-Aug-2007,1.937593,1.560251
20-Aug-2007,1.948994,1.574423
21-Aug-2007,1.95265,1.579715
22-Aug-2007,2.004121,1.601096
23-Aug-2007,2.020099,1.611623
24-Aug-2007,2.048455,1.624243
27-Aug-2007,2.046316,1.623222
28-Aug-2007,2.026201,1.595787
29-Aug-2007,2.041726,1.610872
30-Aug-2007,2.055579,1.616202
31-Aug-2007,2.092994,1.640021
04-Sep-2007,2.113043,1.651477
05-Sep-2007,2.097341,1.634885
06-Sep-2007,2.1116,1.643183
07-Sep-2007,2.077281,1.622803
10-Sep-2007,2.068804,1.612545
11-Sep-2007,2.097508,1.634951
12-Sep-2007,2.109222,1.639387
13-Sep-2007,2.131537,1.650053
14-Sep-2007,2.13078,1.648762
17-Sep-2007,2.108023,1.635755
18-Sep-2007,2.135922,1.661272
19-Sep-2007,2.192291,1.695636
20-Sep-2007,2.188169,1.697038
21-Sep-2007,2.207015,1.702076
24-Sep-2007,2.231629,1.701964
25-Sep-2007,2.22295,1.700087
26-Sep-2007,2.239374,1.7084
27-Sep-2007,2.265824,1.725574
28-Sep-2007,2.267098,1.728059
01-Oct-2007,2.295177,1.744763
02-Oct-2007,2.32503,1.749804
03-Oct-2007,2.307772,1.746498
04-Oct-2007,2.299161,1.745705
05-Oct-2007,2.324781,1.763145
08-Oct-2007,2.333774,1.755686
09-Oct-2007,2.360414,1.768771
10-Oct-2007,2.368382,1.773325
11-Oct-2007,2.375898,1.780682
12-Oct-2007,2.370793,1.778877
15-Oct-2007,2.361626,1.771025
16-Oct-2007,2.327373,1.752601
17-Oct-2007,2.360286,1.758444
18-Oct-2007,2.344221,1.76077
19-Oct-2007,2.322457,1.731649
22-Oct-2007,2.298005,1.715385
23-Oct-2007,2.34476,1.738307
24-Oct-2007,2.329779,1.732541
25-Oct-2007,2.35713,1.742558
26-Oct-2007,2.408026,1.768922
29-Oct-2007,2.428937,1.78596
30-Oct-2007,2.401716,1.776762
31-Oct-2007,2.436315,1.795474
01-Nov-2007,2.399243,1.766581
02-Nov-2007,2.381305,1.758146
05-Nov-2007,2.355739,1.742923
06-Nov-2007,2.390317,1.761686
07-Nov-2007,2.378611,1.741728
08-Nov-2007,2.352783,1.729905
09-Nov-2007,2.318795,1.707509
12-Nov-2007,2.282217,1.679985
13-Nov-2007,2.302712,1.705663
14-Nov-2007,2.31069,1.717605
15-Nov-2007,2.29184,1.693812
16-Nov-2007,2.274886,1.687333
19-Nov-2007,2.252417,1.660573
20-Nov-2007,2.25708,1.675052
21-Nov-2007,2.206631,1.642654
23-Nov-2007,2.241677,1.665458
26-Nov-2007,2.233621,1.655024
27-Nov-2007,2.225114,1.661099
28-Nov-2007,2.27075,1.692459
29-Nov-2007,2.287901,1.704894
30-Nov-2007,2.298966,1.71609
03-Dec-2007,2.291274,1.709792
04-Dec-2007,2.275339,1.699959
05-Dec-2007,2.312674,1.719608
06-Dec-2007,2.336699,1.734674
07-Dec-2007,2.334027,1.740863
10-Dec-2007,2.357124,1.750507
11-Dec-2007,2.34258,1.730633
12-Dec-2007,2.337503,1.732587
13-Dec-2007,2.306951,1.70765
14-Dec-2007,2.283848,1.686742
17-Dec-2007,2.226888,1.652723
18-Dec-2007,2.233351,1.657452
19-Dec-2007,2.24578,1.654466
20-Dec-2007,2.2705,1.65872
21-Dec-2007,2.293769,1.684298
24-Dec-2007,2.315529,1.696148
26-Dec-2007,2.322147,1.705458
27-Dec-2007,2.305447,1.698743
28-Dec-2007,2.307833,1.702966
31-Dec-2007,2.314414,1.697092
02-Jan-2008,2.299561,1.685576
03-Jan-2008,2.284043,1.682815
04-Jan-2008,2.243264,1.651031
07-Jan-2008,2.224888,1.642491
08-Jan-2008,2.221651,1.634938
09-Jan-2008,2.211749,1.63865
10-Jan-2008,2.200272,1.637992
11-Jan-2008,2.179727,1.623668
14-Jan-2008,2.186745,1.637999
15-Jan-2008,2.132746,1.600399
16-Jan-2008,2.086369,1.569681
17-Jan-2008,2.057874,1.548992
18-Jan-2008,2.045406,1.537898
22-Jan-2008,1.967169,1.479377
23-Jan-2008,1.973274,1.48696
24-Jan-2008,2.028335,1.531929
25-Jan-2008,2.048046,1.535324
28-Jan-2008,2.024427,1.536021
29-Jan-2008,2.053181,1.552478
30-Jan-2008,2.023148,1.542364
31-Jan-2008,2.018825,1.558091
01-Feb-2008,2.060713,1.583104
04-Feb-2008,2.068868,1.583557
05-Feb-2008,2.013837,1.535737
06-Feb-2008,2.000117,1.522058
07-Feb-2008,1.985902,1.512583
08-Feb-2008,1.989078,1.510771
11-Feb-2008,1.9864,1.508967
12-Feb-2008,2.028033,1.53409
13-Feb-2008,2.047449,1.542927
14-Feb-2008,2.053248,1.547167
15-Feb-2008,2.042021,1.540777
19-Feb-2008,2.057744,1.557185
20-Feb-2008,2.045961,1.545562
21-Feb-2008,2.053963,1.551959
22-Feb-2008,2.049838,1.552853
25-Feb-2008,2.067201,1.576445
26-Feb-2008,2.080206,1.592983
27-Feb-2008,2.08664,1.606319
28-Feb-2008,2.064454,1.594451
29-Feb-2008,2.019902,1.562495
03-Mar-2008,1.99165,1.545925
04-Mar-2008,1.977703,1.536267
05-Mar-2008,2.005971,1.549612
06-Mar-2008,1.982031,1.535638
07-Mar-2008,1.947039,1.513985
10-Mar-2008,1.918454,1.490946
11-Mar-2008,1.963645,1.523308
12-Mar-2008,1.972425,1.535252
13-Mar-2008,1.952305,1.528189
14-Mar-2008,1.939272,1.50755
17-Mar-2008,1.876989,1.472188
18-Mar-2008,1.923959,1.519104
19-Mar-2008,1.900836,1.496577
20-Mar-2008,1.8883,1.497328
24-Mar-2008,1.912831,1.513587
25-Mar-2008,1.956308,1.548489
26-Mar-2008,1.949468,1.548569
27-Mar-2008,1.958403,1.545655
28-Mar-2008,1.965311,1.539109
31-Mar-2008,1.970941,1.539573
01-Apr-2008,2.020529,1.569976
02-Apr-2008,2.028481,1.586698
03-Apr-2008,2.024215,1.591608
04-Apr-2008,2.03031,1.598831
07-Apr-2008,2.055045,1.607073
08-Apr-2008,2.040634,1.595007
09-Apr-2008,2.030247,1.585274
10-Apr-2008,2.0304,1.589531
11-Apr-2008,2.010395,1.572567
14-Apr-2008,1.99832,1.560529
15-Apr-2008,2.008782,1.566903
16-Apr-2008,2.059154,1.602331
17-Apr-2008,2.047826,1.600796
18-Apr-2008,2.084167,1.616935
21-Apr-2008,2.090165,1.626601
22-Apr-2008,2.084003,1.618206
23-Apr-2008,2.095107,1.61996
24-Apr-2008,2.08742,1.615941
25-Apr-2008,2.098574,1.629743
28-Apr-2008,2.107998,1.634198
29-Apr-2008,2.097208,1.624377
30-Apr-2008,2.089546,1.625459
01-May-2008,2.107236,1.632389
02-May-2008,2.130162,1.648813
05-May-2008,2.123639,1.648862
06-May-2008,2.146398,1.657061
07-May-2008,2.151386,1.642606
08-May-2008,2.164519,1.645254
09-May-2008,2.148525,1.631452
12-May-2008,2.149544,1.644739
13-May-2008,2.157879,1.646408
14-May-2008,2.193272,1.651597
15-May-2008,2.218011,1.668042
16-May-2008,2.229237,1.681031
19-May-2008,2.239738,1.68823
20-May-2008,2.188392,1.673906
21-May-2008,2.175565,1.659608
22-May-2008,2.164651,1.659652
23-May-2008,2.134235,1.64156
27-May-2008,2.138915,1.635101
28-May-2008,2.159852,1.63796
29-May-2008,2.178415,1.644178
30-May-2008,2.186442,1.650865
02-Jun-2008,2.172679,1.641304
03-Jun-2008,2.162391,1.632159
04-Jun-2008,2.146894,1.625604
05-Jun-2008,2.173279,1.6409
06-Jun-2008,2.139241,1.619535
09-Jun-2008,2.130699,1.609972
10-Jun-2008,2.111055,1.586296
11-Jun-2008,2.08764,1.570155
12-Jun-2008,2.084395,1.56332
13-Jun-2008,2.097173,1.574874
16-Jun-2008,2.125189,1.584315
17-Jun-2008,2.13309,1.587201
18-Jun-2008,2.112631,1.575076
19-Jun-2008,2.124665,1.56689
20-Jun-2008,2.075564,1.545457
23-Jun-2008,2.050341,1.538143
24-Jun-2008,2.026923,1.533656
25-Jun-2008,2.05765,1.543199
26-Jun-2008,2.006896,1.518425
27-Jun-2008,1.991384,1.510564
30-Jun-2008,1.97513,1.515311
01-Jul-2008,1.945212,1.503388
02-Jul-2008,1.921854,1.485223
03-Jul-2008,1.888428,1.478981
07-Jul-2008,1.894507,1.472321
08-Jul-2008,1.883087,1.47092
09-Jul-2008,1.891067,1.469332
10-Jul-2008,1.861594,1.467588
11-Jul-2008,1.840956,1.454866
14-Jul-2008,1.835082,1.451248
15-Jul-2008,1.8107,1.430053
16-Jul-2008,1.834641,1.443216
17-Jul-2008,1.869925,1.467211
18-Jul-2008,1.861368,1.46819
21-Jul-2008,1.870293,1.477688
22-Jul-2008,1.884855,1.484876
23-Jul-2008,1.910628,1.494708
24-Jul-2008,1.867738,1.473401
25-Jul-2008,1.831253,1.467045
28-Jul-2008,1.815238,1.452789
29-Jul-2008,1.827107,1.458584
30-Jul-2008,1.864663,1.483221
31-Jul-2008,1.885617,1.475958
01-Aug-2008,1.883267,1.459967
04-Aug-2008,1.852088,1.443884
05-Aug-2008,1.881507,1.463586
06-Aug-2008,1.896677,1.47433
07-Aug-2008,1.894825,1.457447
08-Aug-2008,1.897891,1.459931
11-Aug-2008,1.924942,1.471523
12-Aug-2008,1.927973,1.458164
13-Aug-2008,1.899444,1.442424
14-Aug-2008,1.923579,1.449512
15-Aug-2008,1.923126,1.443578
18-Aug-2008,1.898207,1.434514
19-Aug-2008,1.836677,1.411808
20-Aug-2008,1.846357,1.423009
21-Aug-2008,1.821465,1.427257
22-Aug-2008,1.848039,1.43665
25-Aug-2008,1.83218,1.422952
26-Aug-2008,1.817939,1.418894
27-Aug-2008,1.822751,1.429754
28-Aug-2008,1.854411,1.446533
29-Aug-2008,1.85555,1.444142
02-Sep-2008,1.866146,1.424178
03-Sep-2008,1.833893,1.411891
04-Sep-2008,1.778457,1.374227
05-Sep-2008,1.725851,1.358689
08-Sep-2008,1.759913,1.390804
09-Sep-2008,1.714153,1.354022
10-Sep-2008,1.696286,1.351947
11-Sep-2008,1.67565,1.347857
12-Sep-2008,1.710083,1.369699
15-Sep-2008,1.654755,1.320573
16-Sep-2008,1.617044,1.305528
17-Sep-2008,1.553362,1.267834
18-Sep-2008,1.585533,1.292143
19-Sep-2008,1.71666,1.37165
22-Sep-2008,1.668548,1.352587
23-Sep-2008,1.617617,1.33407
24-Sep-2008,1.605316,1.328891
25-Sep-2008,1.63627,1.347462
26-Sep-2008,1.617153,1.334819
29-Sep-2008,1.493906,1.243553
30-Sep-2008,1.526024,1.26366
01-Oct-2008,1.494825,1.265395
02-Oct-2008,1.443614,1.219952
03-Oct-2008,1.406634,1.214457
06-Oct-2008,1.278842,1.139924
07-Oct-2008,1.246895,1.106008
08-Oct-2008,1.204302,1.062963
09-Oct-2008,1.207918,1.021261
10-Oct-2008,1.141329,0.971097
13-Oct-2008,1.263627,1.061537
14-Oct-2008,1.312544,1.092319
15-Oct-2008,1.211064,1.014765
16-Oct-2008,1.171503,0.994403
17-Oct-2008,1.161218,1.006227
20-Oct-2008,1.18802,1.047239
21-Oct-2008,1.194664,1.028756
22-Oct-2008,1.112584,0.961579
23-Oct-2008,1.06921,0.959101
24-Oct-2008,0.977333,0.914908
27-Oct-2008,0.94193,0.875677
28-Oct-2008,1.006932,0.936566
29-Oct-2008,1.072006,0.971253
30-Oct-2008,1.159171,1.006858
31-Oct-2008,1.183062,1.01326
03-Nov-2008,1.207803,1.019631
04-Nov-2008,1.272572,1.067076
05-Nov-2008,1.229762,1.043293
06-Nov-2008,1.128046,0.980832
07-Nov-2008,1.145099,0.995786
10-Nov-2008,1.145288,1.000219
11-Nov-2008,1.037824,0.962591
12-Nov-2008,0.966804,0.924457
13-Nov-2008,0.984602,0.946059
14-Nov-2008,0.978844,0.933262
17-Nov-2008,0.945545,0.9118
18-Nov-2008,0.933076,0.91127
19-Nov-2008,0.891859,0.871261
20-Nov-2008,0.824634,0.819007
21-Nov-2008,0.855229,0.842075
24-Nov-2008,0.935953,0.897601
25-Nov-2008,0.956699,0.913537
26-Nov-2008,0.968794,0.928971
28-Nov-2008,1.01959,0.946694
01-Dec-2008,0.951959,0.884171
02-Dec-2008,0.978623,0.898058
03-Dec-2008,0.98958,0.911572
04-Dec-2008,0.997097,0.896267
05-Dec-2008,1.00066,0.899267
08-Dec-2008,1.090087,0.950634
09-Dec-2008,1.09956,0.943761
10-Dec-2008,1.118038,0.958901
11-Dec-2008,1.102218,0.953489
12-Dec-2008,1.081572,0.944027
15-Dec-2008,1.100342,0.951519
16-Dec-2008,1.129414,0.977959
17-Dec-2008,1.134574,0.99098
18-Dec-2008,1.115843,0.983297
19-Dec-2008,1.130175,0.969899
22-Dec-2008,1.107125,0.953843
23-Dec-2008,1.105478,0.947804
24-Dec-2008,1.08131,0.947285
26-Dec-2008,1.074502,0.95232
29-Dec-2008,1.064072,0.960877
30-Dec-2008,1.068172,0.976681
31-Dec-2008,1.078843,0.981005
02-Jan-2009,1.148428,1.008262
05-Jan-2009,1.185661,1.010546
06-Jan-2009,1.2081,1.016199
07-Jan-2009,1.146914,1.004642
08-Jan-2009,1.131212,1.000894
09-Jan-2009,1.109636,0.984379
12-Jan-2009,1.06709,0.962125
13-Jan-2009,1.057538,0.949058
14-Jan-2009,1.01696,0.921533
15-Jan-2009,0.995027,0.910324
16-Jan-2009,0.998348,0.924233
20-Jan-2009,0.946334,0.879177
21-Jan-2009,0.958356,0.894157
22-Jan-2009,0.946444,0.886336
23-Jan-2009,0.943424,0.88033
26-Jan-2009,0.978987,0.897737
27-Jan-2009,0.980102,0.910367
28-Jan-2009,1.005996,0.936375
29-Jan-2009,0.987359,0.916077
30-Jan-2009,0.983278,0.897193
02-Feb-2009,0.963572,0.88567
03-Feb-2009,0.955244,0.901399
04-Feb-2009,0.972452,0.907638
05-Feb-2009,0.977611,0.912584
06-Feb-2009,1.038494,0.933337
09-Feb-2009,1.0718,0.94054
10-Feb-2009,1.044874,0.910489
11-Feb-2009,1.035816,0.908077
12-Feb-2009,1.010893,0.899252
13-Feb-2009,1.025754,0.900544
17-Feb-2009,0.951093,0.856154
18-Feb-2009,0.936852,0.850554
19-Feb-2009,0.940505,0.850382
20-Feb-2009,0.917246,0.83057
23-Feb-2009,0.90353,0.816885
24-Feb-2009,0.922364,0.825903
25-Feb-2009,0.922816,0.822642
26-Feb-2009,0.932839,0.82273
27-Feb-2009,0.916489,0.80934
02-Mar-2009,0.880382,0.769537
03-Mar-2009,0.872926,0.761508
04-Mar-2009,0.907119,0.781024
05-Mar-2009,0.878839,0.758955
06-Mar-2009,0.878995,0.756223
09-Mar-2009,0.866826,0.747193
10-Mar-2009,0.926583,0.785583
11-Mar-2009,0.92339,0.792952
12-Mar-2009,0.930038,0.807724
13-Mar-2009,0.949277,0.820277
16-Mar-2009,0.959552,0.83085
17-Mar-2009,0.960788,0.844218
18-Mar-2009,0.976122,0.854563
19-Mar-2009,1.006167,0.870692
20-Mar-2009,1.000788,0.857198
23-Mar-2009,1.048121,0.900631
24-Mar-2009,1.036752,0.895123
25-Mar-2009,1.059506,0.901388
26-Mar-2009,1.072884,0.915983
27-Mar-2009,1.051829,0.89833
30-Mar-2009,1.002078,0.862388
31-Mar-2009,1.021003,0.876008
01-Apr-2009,1.045244,0.889887
02-Apr-2009,1.109406,0.929483
03-Apr-2009,1.133183,0.932306
06-Apr-2009,1.140449,0.927162
07-Apr-2009,1.128089,0.91092
08-Apr-2009,1.147,0.912746
09-Apr-2009,1.206433,0.9417
13-Apr-2009,1.21631,0.94796
14-Apr-2009,1.223679,0.944401
15-Apr-2009,1.232191,0.945752
16-Apr-2009,1.242859,0.958377
17-Apr-2009,1.268971,0.963085
20-Apr-2009,1.220647,0.930292
21-Apr-2009,1.223939,0.936398
22-Apr-2009,1.240925,0.938015
23-Apr-2009,1.254933,0.946442
24-Apr-2009,1.286308,0.965726
27-Apr-2009,1.258004,0.957725
28-Apr-2009,1.222479,0.946336
29-Apr-2009,1.251921,0.969543
30-Apr-2009,1.270889,0.979413
01-May-2009,1.288479,0.982554
04-May-2009,1.343836,1.014014
05-May-2009,1.390332,1.015687
06-May-2009,1.398761,1.02929
07-May-2009,1.389354,1.02924
08-May-2009,1.415566,1.050137
11-May-2009,1.408855,1.040312
12-May-2009,1.436431,1.038389
13-May-2009,1.38148,1.015554
14-May-2009,1.384394,1.015112
15-May-2009,1.397769,1.016496
18-May-2009,1.454141,1.035364
19-May-2009,1.506737,1.049623
20-May-2009,1.536263,1.057348
21-May-2009,1.481791,1.039439
22-May-2009,1.499992,1.043976
26-May-2009,1.516956,1.059663
27-May-2009,1.567605,1.056286
28-May-2009,1.576125,1.060371
29-May-2009,1.61843,1.077003
01-Jun-2009,1.713285,1.105853
02-Jun-2009,1.687955,1.110318
03-Jun-2009,1.638987,1.092131
04-Jun-2009,1.639303,1.094828
05-Jun-2009,1.65899,1.092087
08-Jun-2009,1.607772,1.082746
09-Jun-2009,1.616872,1.089871
10-Jun-2009,1.654695,1.097734
11-Jun-2009,1.658068,1.107293
12-Jun-2009,1.638539,1.104771
15-Jun-2009,1.582312,1.076063
16-Jun-2009,1.581585,1.066905
17-Jun-2009,1.535792,1.056951
18-Jun-2009,1.52418,1.062068
19-Jun-2009,1.547359,1.069396
22-Jun-2009,1.480071,1.042164
23-Jun-2009,1.469017,1.039186
24-Jun-2009,1.516949,1.054779
25-Jun-2009,1.53752,1.062602
26-Jun-2009,1.557675,1.07074
29-Jun-2009,1.579616,1.078091
30-Jun-2009,1.5635,1.070971
01-Jul-2009,1.57851,1.081734
02-Jul-2009,1.553872,1.056022
06-Jul-2009,1.51018,1.046958
07-Jul-2009,1.485016,1.036138
08-Jul-2009,1.441112,1.025854
09-Jul-2009,1.452881,1.031646
10-Jul-2009,1.430797,1.025626
13-Jul-2009,1.425792,1.036583
14-Jul-2009,1.465676,1.050109
15-Jul-2009,1.532247,1.080649
16-Jul-2009,1.548633,1.090073
17-Jul-2009,1.573821,1.093532
20-Jul-2009,1.640238,1.110546
21-Jul-2009,1.654001,1.120077
22-Jul-2009,1.649619,1.11997
23-Jul-2009,1.703881,1.141652
24-Jul-2009,1.707496,1.144664
27-Jul-2009,1.736235,1.151027
28-Jul-2009,1.72678,1.147568
29-Jul-2009,1.698019,1.140645
30-Jul-2009,1.743931,1.157625
31-Jul-2009,1.761522,1.165245
03-Aug-2009,1.817105,1.189284
04-Aug-2009,1.801749,1.189793
05-Aug-2009,1.779156,1.184117
06-Aug-2009,1.771903,1.181992
07-Aug-2009,1.785968,1.18545
10-Aug-2009,1.784334,1.182784
11-Aug-2009,1.754409,1.170677
12-Aug-2009,1.761209,1.179264
13-Aug-2009,1.79769,1.194136
14-Aug-2009,1.780307,1.186733
17-Aug-2009,1.707547,1.152249
18-Aug-2009,1.734323,1.163876
19-Aug-2009,1.721351,1.16918
20-Aug-2009,1.751834,1.183846
21-Aug-2009,1.807432,1.202441
24-Aug-2009,1.841141,1.212275
25-Aug-2009,1.835617,1.214632
26-Aug-2009,1.815998,1.209697
27-Aug-2009,1.807598,1.207616
28-Aug-2009,1.840987,1.217172
31-Aug-2009,1.833016,1.206917
01-Sep-2009,1.782605,1.188813
02-Sep-2009,1.741548,1.179574
03-Sep-2009,1.770187,1.186522
04-Sep-2009,1.790811,1.199583
08-Sep-2009,1.856743,1.227123
09-Sep-2009,1.879136,1.234682
10-Sep-2009,1.881245,1.244256
11-Sep-2009,1.911627,1.249938
14-Sep-2009,1.907732,1.247508
15-Sep-2009,1.935303,1.250688
16-Sep-2009,1.960037,1.272112
17-Sep-2009,1.967175,1.277133
18-Sep-2009,1.970933,1.274165
21-Sep-2009,1.940901,1.264469
22-Sep-2009,1.968773,1.278748
23-Sep-2009,1.960049,1.272774
24-Sep-2009,1.932837,1.256384
25-Sep-2009,1.93434,1.249705
28-Sep-2009,1.94825,1.261188
29-Sep-2009,1.958273,1.260699
30-Sep-2009,1.955674,1.262283
01-Oct-2009,1.932115,1.237366
02-Oct-2009,1.902225,1.22283
05-Oct-2009,1.909181,1.234152
06-Oct-2009,1.946307,1.259174
07-Oct-2009,1.956057,1.261196
08-Oct-2009,2.003889,1.277429
09-Oct-2009,2.014375,1.280742
12-Oct-2009,2.031523,1.287468
13-Oct-2009,2.020349,1.283907
14-Oct-2009,2.070943,1.307635
15-Oct-2009,2.061318,1.312283
16-Oct-2009,2.055225,1.30043
19-Oct-2009,2.087884,1.316533
20-Oct-2009,2.103104,1.311201
21-Oct-2009,2.09498,1.308153
22-Oct-2009,2.085952,1.307027
23-Oct-2009,2.078409,1.298239
26-Oct-2009,2.050002,1.284669
27-Oct-2009,2.000575,1.273075
28-Oct-2009,1.920153,1.245906
29-Oct-2009,1.987234,1.265243
30-Oct-2009,1.957161,1.242782
02-Nov-2009,1.982411,1.245285
03-Nov-2009,1.960986,1.238912
04-Nov-2009,2.0103,1.254174
05-Nov-2009,2.044995,1.267731
06-Nov-2009,2.055627,1.272627
09-Nov-2009,2.14143,1.30189
10-Nov-2009,2.138544,1.301723
11-Nov-2009,2.153917,1.308796
12-Nov-2009,2.131384,1.297085
13-Nov-2009,2.141236,1.303607
16-Nov-2009,2.199775,1.323962
17-Nov-2009,2.202616,1.317929
18-Nov-2009,2.20793,1.320477
19-Nov-2009,2.169989,1.298955
20-Nov-2009,2.153664,1.292297
23-Nov-2009,2.183197,1.314243
